eval_idx,cluster,dp,mp,sp,pp,sharded,active-chunks-per-dimension,preferred-dataset-splits,collective-optimization,inter-node-bw,intra-node-bw,batch_size,exec_time,is_oom,objective_0,objective_1
1891,cl2,8,2,1,2,True,1,1,baseline,100,900,8,1684.1148533821108,False,3.2263717062189596,4.463892988985907
1892,cl2,8,2,1,2,True,1,1,baseline,100,900,16,3361.4026293754578,False,3.5265205354516946,4.463892988985907
1893,cl2,8,2,1,2,True,1,1,baseline,100,900,24,5038.69053440094,False,3.7023176857363636,4.463892988985907
1894,cl2,8,2,1,2,True,1,1,baseline,100,600,8,1684.265653896332,False,3.226410592461827,4.290034611362518
1895,cl2,8,2,1,2,True,1,1,baseline,100,600,16,3361.5534298896787,False,3.526540018497732,4.290034611362518
1896,cl2,8,2,1,2,True,1,1,baseline,100,600,24,5038.841334915161,False,3.7023306833298317,4.290034611362518
1897,cl2,8,2,1,2,True,2,1,localBWAware,200,900,8,1577.9777037620543,False,3.198100862497282,4.468347330412158
1898,cl2,8,2,1,2,True,2,1,localBWAware,200,900,16,3152.2306694984436,False,3.498617990170585,4.468347330412158
1899,cl2,8,2,1,2,True,2,1,localBWAware,200,900,24,4726.4836915969845,False,3.674538163729383,4.468347330412158
1900,cl2,8,2,1,2,True,2,1,localBWAware,200,600,8,1578.1285042762756,False,3.198142364162263,4.296665190261531
1901,cl2,8,2,1,2,True,2,1,localBWAware,200,600,16,3152.381470012665,False,3.498638766018411,4.296665190261531
1902,cl2,8,2,1,2,True,2,1,localBWAware,200,600,24,4726.634492111206,False,3.6745520198623387,4.296665190261531
1903,cl2,8,2,1,2,True,2,1,localBWAware,100,900,8,1684.1148533821108,False,3.2263717062189596,4.463892988985907
1904,cl2,8,2,1,2,True,2,1,localBWAware,100,900,16,3361.4026293754578,False,3.5265205354516946,4.463892988985907
1905,cl2,8,2,1,2,True,2,1,localBWAware,100,900,24,5038.69053440094,False,3.7023176857363636,4.463892988985907
1906,cl2,8,2,1,2,True,2,1,localBWAware,100,600,8,1684.265653896332,False,3.226410592461827,4.290034611362518
1907,cl2,8,2,1,2,True,2,1,localBWAware,100,600,16,3361.5534298896787,False,3.526540018497732,4.290034611362518
1908,cl2,8,2,1,2,True,2,1,localBWAware,100,600,24,5038.841334915161,False,3.7023306833298317,4.290034611362518
1909,cl2,8,2,1,2,True,2,1,baseline,200,900,8,1577.9777037620543,False,3.198100862497282,4.468347330412158
1910,cl2,8,2,1,2,True,2,1,baseline,200,900,16,3152.2306694984436,False,3.498617990170585,4.468347330412158
1911,cl2,8,2,1,2,True,2,1,baseline,200,900,24,4726.4836915969845,False,3.674538163729383,4.468347330412158
1912,cl2,8,2,1,2,True,2,1,baseline,200,600,8,1578.1285042762756,False,3.198142364162263,4.296665190261531
1913,cl2,8,2,1,2,True,2,1,baseline,200,600,16,3152.381470012665,False,3.498638766018411,4.296665190261531
1914,cl2,8,2,1,2,True,2,1,baseline,200,600,24,4726.634492111206,False,3.6745520198623387,4.296665190261531
1915,cl2,8,2,1,2,True,2,1,baseline,100,900,8,1684.1148533821108,False,3.2263717062189596,4.463892988985907
1916,cl2,8,2,1,2,True,2,1,baseline,100,900,16,3361.4026293754578,False,3.5265205354516946,4.463892988985907
1917,cl2,8,2,1,2,True,2,1,baseline,100,900,24,5038.69053440094,False,3.7023176857363636,4.463892988985907
1918,cl2,8,2,1,2,True,2,1,baseline,100,600,8,1684.265653896332,False,3.226410592461827,4.290034611362518
1919,cl2,8,2,1,2,True,2,1,baseline,100,600,16,3361.5534298896787,False,3.526540018497732,4.290034611362518
1920,cl2,8,2,1,2,True,2,1,baseline,100,600,24,5038.841334915161,False,3.7023306833298317,4.290034611362518
1921,cl2,8,2,2,1,True,1,1,localBWAware,200,900,8,848.4335909843444,False,2.9286178546704895,4.468347330412158
1922,cl2,8,2,2,1,True,1,1,localBWAware,200,900,16,1683.5817229270933,False,3.226234202372377,4.468347330412158
1923,cl2,8,2,2,1,True,1,1,localBWAware,200,900,24,2520.3739459991452,False,3.401464981509949,4.468347330412158
1924,cl2,8,2,2,1,True,1,1,localBWAware,200,600,8,848.7351920127869,False,2.9287722101654525,4.296665190261531
1925,cl2,8,2,2,1,True,1,1,localBWAware,200,600,16,1683.7325234413145,False,3.226273100928583,4.296665190261531
1926,cl2,8,2,2,1,True,1,1,localBWAware,200,600,24,2520.5247465133666,False,3.4014909656985663,4.296665190261531
1927,cl2,8,2,2,1,True,1,1,localBWAware,100,900,8,983.790735912323,False,2.9929027286104835,4.463892988985907
1928,cl2,8,2,2,1,True,1,1,localBWAware,100,900,16,1898.5221487998963,False,3.2784156681313155,4.463892988985907
1929,cl2,8,2,2,1,True,1,1,localBWAware,100,900,24,2834.0297538757327,False,3.45240440550079,4.463892988985907
1930,cl2,8,2,2,1,True,1,1,localBWAware,100,600,8,984.5161437034607,False,2.9932228419204017,4.290034611362518
1931,cl2,8,2,2,1,True,1,1,localBWAware,100,600,16,1898.8237498283386,False,3.27848465508492,4.290034611362518
1932,cl2,8,2,2,1,True,1,1,localBWAware,100,600,24,2834.1805543899536,False,3.45242751396983,4.290034611362518
1933,cl2,8,2,2,1,True,1,1,baseline,200,900,8,848.4335909843444,False,2.9286178546704895,4.468347330412158
1934,cl2,8,2,2,1,True,1,1,baseline,200,900,16,1683.5817229270933,False,3.226234202372377,4.468347330412158
1935,cl2,8,2,2,1,True,1,1,baseline,200,900,24,2520.3739459991452,False,3.401464981509949,4.468347330412158
1936,cl2,8,2,2,1,True,1,1,baseline,200,600,8,848.7351920127869,False,2.9287722101654525,4.296665190261531
1937,cl2,8,2,2,1,True,1,1,baseline,200,600,16,1683.7325234413145,False,3.226273100928583,4.296665190261531
1938,cl2,8,2,2,1,True,1,1,baseline,200,600,24,2520.5247465133666,False,3.4014909656985663,4.296665190261531
1939,cl2,8,2,2,1,True,1,1,baseline,100,900,8,983.790735912323,False,2.9929027286104835,4.463892988985907
1940,cl2,8,2,2,1,True,1,1,baseline,100,900,16,1898.5221487998963,False,3.2784156681313155,4.463892988985907
1941,cl2,8,2,2,1,True,1,1,baseline,100,900,24,2834.0297538757327,False,3.45240440550079,4.463892988985907
1942,cl2,8,2,2,1,True,1,1,baseline,100,600,8,984.5161437034607,False,2.9932228419204017,4.290034611362518
1943,cl2,8,2,2,1,True,1,1,baseline,100,600,16,1898.8237498283386,False,3.27848465508492,4.290034611362518
1944,cl2,8,2,2,1,True,1,1,baseline,100,600,24,2834.1805543899536,False,3.45242751396983,4.290034611362518
1945,cl2,8,2,2,1,True,2,1,localBWAware,200,900,8,848.4335909843444,False,2.9286178546704895,4.468347330412158
1946,cl2,8,2,2,1,True,2,1,localBWAware,200,900,16,1683.5817229270933,False,3.226234202372377,4.468347330412158
1947,cl2,8,2,2,1,True,2,1,localBWAware,200,900,24,2520.3739459991452,False,3.401464981509949,4.468347330412158
1948,cl2,8,2,2,1,True,2,1,localBWAware,200,600,8,848.7351920127869,False,2.9287722101654525,4.296665190261531
1949,cl2,8,2,2,1,True,2,1,localBWAware,200,600,16,1683.7325234413145,False,3.226273100928583,4.296665190261531
1950,cl2,8,2,2,1,True,2,1,localBWAware,200,600,24,2520.5247465133666,False,3.4014909656985663,4.296665190261531
1951,cl2,8,2,2,1,True,2,1,localBWAware,100,900,8,983.790735912323,False,2.9929027286104835,4.463892988985907
1952,cl2,8,2,2,1,True,2,1,localBWAware,100,900,16,1898.5221487998963,False,3.2784156681313155,4.463892988985907
1953,cl2,8,2,2,1,True,2,1,localBWAware,100,900,24,2834.0297538757327,False,3.45240440550079,4.463892988985907
1954,cl2,8,2,2,1,True,2,1,localBWAware,100,600,8,984.5161437034607,False,2.9932228419204017,4.290034611362518
1955,cl2,8,2,2,1,True,2,1,localBWAware,100,600,16,1898.8237498283386,False,3.27848465508492,4.290034611362518
1956,cl2,8,2,2,1,True,2,1,localBWAware,100,600,24,2834.1805543899536,False,3.45242751396983,4.290034611362518
1957,cl2,8,2,2,1,True,2,1,baseline,200,900,8,848.4335909843444,False,2.9286178546704895,4.468347330412158
1958,cl2,8,2,2,1,True,2,1,baseline,200,900,16,1683.5817229270933,False,3.226234202372377,4.468347330412158
1959,cl2,8,2,2,1,True,2,1,baseline,200,900,24,2520.3739459991452,False,3.401464981509949,4.468347330412158
1960,cl2,8,2,2,1,True,2,1,baseline,200,600,8,848.7351920127869,False,2.9287722101654525,4.296665190261531
1961,cl2,8,2,2,1,True,2,1,baseline,200,600,16,1683.7325234413145,False,3.226273100928583,4.296665190261531
1962,cl2,8,2,2,1,True,2,1,baseline,200,600,24,2520.5247465133666,False,3.4014909656985663,4.296665190261531
1963,cl2,8,2,2,1,True,2,1,baseline,100,900,8,983.790735912323,False,2.9929027286104835,4.463892988985907
1964,cl2,8,2,2,1,True,2,1,baseline,100,900,16,1898.5221487998963,False,3.2784156681313155,4.463892988985907
1965,cl2,8,2,2,1,True,2,1,baseline,100,900,24,2834.0297538757327,False,3.45240440550079,4.463892988985907
1966,cl2,8,2,2,1,True,2,1,baseline,100,600,8,984.5161437034607,False,2.9932228419204017,4.290034611362518
1967,cl2,8,2,2,1,True,2,1,baseline,100,600,16,1898.8237498283386,False,3.27848465508492,4.290034611362518
1968,cl2,8,2,2,1,True,2,1,baseline,100,600,24,2834.1805543899536,False,3.45242751396983,4.290034611362518
1969,cl2,8,4,1,1,True,1,1,localBWAware,200,900,8,1060.8129335403441,False,3.025638806055948,4.468347330412158
1970,cl2,8,4,1,1,True,1,1,localBWAware,200,900,16,1988.1636154174805,False,3.298452121685573,4.468347330412158
1971,cl2,8,4,1,1,True,1,1,localBWAware,200,900,24,3133.097921562195,False,3.4959739684947118,4.468347330412158
1972,cl2,8,4,1,1,True,1,1,localBWAware,200,600,8,1061.1145345687867,False,3.02576226330436,4.296665190261531
1973,cl2,8,4,1,1,True,1,1,localBWAware,200,600,16,1988.4595398902893,False,3.298516758620389,4.296665190261531
1974,cl2,8,4,1,1,True,1,1,localBWAware,200,600,24,3133.314237213135,False,3.496003952061451,4.296665190261531
1975,cl2,8,4,1,1,True,1,1,localBWAware,100,900,8,1383.7754316329956,False,3.1410656156149686,4.463892988985907
1976,cl2,8,4,1,1,True,1,1,localBWAware,100,900,16,2712.669462490082,False,3.4333968784051447,4.463892988985907
1977,cl2,8,4,1,1,True,1,1,localBWAware,100,900,24,4055.452083206177,False,3.6080392744036507,4.463892988985907
1978,cl2,8,4,1,1,True,1,1,localBWAware,100,600,8,1384.077032661438,False,3.1411602620346004,4.290034611362518
1979,cl2,8,4,1,1,True,1,1,localBWAware,100,600,16,2712.9710635185243,False,3.433445161612223,4.290034611362518
1980,cl2,8,4,1,1,True,1,1,localBWAware,100,600,24,4055.602883720398,False,3.608055423186138,4.290034611362518
1981,cl2,8,4,1,1,True,1,1,baseline,200,900,8,1060.8129335403441,False,3.025638806055948,4.468347330412158
1982,cl2,8,4,1,1,True,1,1,baseline,200,900,16,1988.1636154174805,False,3.298452121685573,4.468347330412158
1983,cl2,8,4,1,1,True,1,1,baseline,200,900,24,3133.097921562195,False,3.4959739684947118,4.468347330412158
1984,cl2,8,4,1,1,True,1,1,baseline,200,600,8,1061.1145345687867,False,3.02576226330436,4.296665190261531
1985,cl2,8,4,1,1,True,1,1,baseline,200,600,16,1988.4595398902893,False,3.298516758620389,4.296665190261531
1986,cl2,8,4,1,1,True,1,1,baseline,200,600,24,3133.314237213135,False,3.496003952061451,4.296665190261531
1987,cl2,8,4,1,1,True,1,1,baseline,100,900,8,1383.7754316329956,False,3.1410656156149686,4.463892988985907
1988,cl2,8,4,1,1,True,1,1,baseline,100,900,16,2712.669462490082,False,3.4333968784051447,4.463892988985907
1989,cl2,8,4,1,1,True,1,1,baseline,100,900,24,4055.452083206177,False,3.6080392744036507,4.463892988985907
1990,cl2,8,4,1,1,True,1,1,baseline,100,600,8,1384.077032661438,False,3.1411602620346004,4.290034611362518
1991,cl2,8,4,1,1,True,1,1,baseline,100,600,16,2712.9710635185243,False,3.433445161612223,4.290034611362518
1992,cl2,8,4,1,1,True,1,1,baseline,100,600,24,4055.602883720398,False,3.608055423186138,4.290034611362518
1993,cl2,8,4,1,1,True,2,1,localBWAware,200,900,8,1060.8129335403441,False,3.025638806055948,4.468347330412158
1994,cl2,8,4,1,1,True,2,1,localBWAware,200,900,16,1988.1636154174805,False,3.298452121685573,4.468347330412158
1995,cl2,8,4,1,1,True,2,1,localBWAware,200,900,24,3133.097921562195,False,3.4959739684947118,4.468347330412158
1996,cl2,8,4,1,1,True,2,1,localBWAware,200,600,8,1061.1145345687867,False,3.02576226330436,4.296665190261531
1997,cl2,8,4,1,1,True,2,1,localBWAware,200,600,16,1988.4595398902893,False,3.298516758620389,4.296665190261531
1998,cl2,8,4,1,1,True,2,1,localBWAware,200,600,24,3133.314237213135,False,3.496003952061451,4.296665190261531
1999,cl2,8,4,1,1,True,2,1,localBWAware,100,900,8,1383.7754316329956,False,3.1410656156149686,4.463892988985907
2000,cl2,8,4,1,1,True,2,1,localBWAware,100,900,16,2712.669462490082,False,3.4333968784051447,4.463892988985907
2001,cl2,8,4,1,1,True,2,1,localBWAware,100,900,24,4055.452083206177,False,3.6080392744036507,4.463892988985907
2002,cl2,8,4,1,1,True,2,1,localBWAware,100,600,8,1384.077032661438,False,3.1411602620346004,4.290034611362518
2003,cl2,8,4,1,1,True,2,1,localBWAware,100,600,16,2712.9710635185243,False,3.433445161612223,4.290034611362518
2004,cl2,8,4,1,1,True,2,1,localBWAware,100,600,24,4055.602883720398,False,3.608055423186138,4.290034611362518
2005,cl2,8,4,1,1,True,2,1,baseline,200,900,8,1060.8129335403441,False,3.025638806055948,4.468347330412158
2006,cl2,8,4,1,1,True,2,1,baseline,200,900,16,1988.1636154174805,False,3.298452121685573,4.468347330412158
2007,cl2,8,4,1,1,True,2,1,baseline,200,900,24,3133.097921562195,False,3.4959739684947118,4.468347330412158
2008,cl2,8,4,1,1,True,2,1,baseline,200,600,8,1061.1145345687867,False,3.02576226330436,4.296665190261531
2009,cl2,8,4,1,1,True,2,1,baseline,200,600,16,1988.4595398902893,False,3.298516758620389,4.296665190261531
2010,cl2,8,4,1,1,True,2,1,baseline,200,600,24,3133.314237213135,False,3.496003952061451,4.296665190261531
2011,cl2,8,4,1,1,True,2,1,baseline,100,900,8,1383.7754316329956,False,3.1410656156149686,4.463892988985907
2012,cl2,8,4,1,1,True,2,1,baseline,100,900,16,2712.669462490082,False,3.4333968784051447,4.463892988985907
2013,cl2,8,4,1,1,True,2,1,baseline,100,900,24,4055.452083206177,False,3.6080392744036507,4.463892988985907
2014,cl2,8,4,1,1,True,2,1,baseline,100,600,8,1384.077032661438,False,3.1411602620346004,4.290034611362518
2015,cl2,8,4,1,1,True,2,1,baseline,100,600,16,2712.9710635185243,False,3.433445161612223,4.290034611362518
2016,cl2,8,4,1,1,True,2,1,baseline,100,600,24,4055.602883720398,False,3.608055423186138,4.290034611362518
2017,cl2,16,1,1,2,True,1,1,localBWAware,200,900,8,1472.1668147563935,False,3.1679570237402643,4.468347330412158
2018,cl2,16,1,1,2,True,1,1,localBWAware,200,900,16,2943.502866840363,False,3.4688644631318275,4.468347330412158
2019,cl2,16,1,1,2,True,1,1,localBWAware,200,900,24,4414.838905763626,True,1e+20,1e+20
2020,cl2,16,1,1,2,True,1,1,localBWAware,200,600,8,1472.1557982444763,False,3.167953773817641,4.296665190261531
2021,cl2,16,1,1,2,True,1,1,localBWAware,200,600,16,2943.4918503284453,False,3.468862837714933,4.296665190261531
2022,cl2,16,1,1,2,True,1,1,localBWAware,200,600,24,4414.827889251709,True,1e+20,1e+20
2023,cl2,16,1,1,2,True,1,1,localBWAware,100,900,8,1474.4549446105957,False,3.1686315062157533,4.463892988985907
2024,cl2,16,1,1,2,True,1,1,localBWAware,100,900,16,2947.3761484622955,False,3.4694355646850243,4.463892988985907
2025,cl2,16,1,1,2,True,1,1,localBWAware,100,900,24,4420.297339439392,True,1e+20,1e+20
2026,cl2,16,1,1,2,True,1,1,localBWAware,100,600,8,1474.479066324234,False,3.168638611106598,4.290034611362518
2027,cl2,16,1,1,2,True,1,1,localBWAware,100,600,16,2947.4002701759337,False,3.4694391189935794,4.290034611362518
2028,cl2,16,1,1,2,True,1,1,localBWAware,100,600,24,4420.32146115303,True,1e+20,1e+20
2029,cl2,16,1,1,2,True,1,1,baseline,200,900,8,1472.1668147563935,False,3.1679570237402643,4.468347330412158
2030,cl2,16,1,1,2,True,1,1,baseline,200,900,16,2943.502866840363,False,3.4688644631318275,4.468347330412158
2031,cl2,16,1,1,2,True,1,1,baseline,200,900,24,4414.838905763626,True,1e+20,1e+20
2032,cl2,16,1,1,2,True,1,1,baseline,200,600,8,1472.1557982444763,False,3.167953773817641,4.296665190261531
2033,cl2,16,1,1,2,True,1,1,baseline,200,600,16,2943.4918503284453,False,3.468862837714933,4.296665190261531
2034,cl2,16,1,1,2,True,1,1,baseline,200,600,24,4414.827889251709,True,1e+20,1e+20
2035,cl2,16,1,1,2,True,1,1,baseline,100,900,8,1474.4549446105957,False,3.1686315062157533,4.463892988985907
2036,cl2,16,1,1,2,True,1,1,baseline,100,900,16,2947.3761484622955,False,3.4694355646850243,4.463892988985907
2037,cl2,16,1,1,2,True,1,1,baseline,100,900,24,4420.297339439392,True,1e+20,1e+20
2038,cl2,16,1,1,2,True,1,1,baseline,100,600,8,1474.479066324234,False,3.168638611106598,4.290034611362518
2039,cl2,16,1,1,2,True,1,1,baseline,100,600,16,2947.4002701759337,False,3.4694391189935794,4.290034611362518
2040,cl2,16,1,1,2,True,1,1,baseline,100,600,24,4420.32146115303,True,1e+20,1e+20
2041,cl2,16,1,1,2,True,2,1,localBWAware,200,900,8,1472.1668147563935,False,3.1679570237402643,4.468347330412158
2042,cl2,16,1,1,2,True,2,1,localBWAware,200,900,16,2943.502866840363,False,3.4688644631318275,4.468347330412158
2043,cl2,16,1,1,2,True,2,1,localBWAware,200,900,24,4414.838905763626,True,1e+20,1e+20
2044,cl2,16,1,1,2,True,2,1,localBWAware,200,600,8,1472.1557982444763,False,3.167953773817641,4.296665190261531
2045,cl2,16,1,1,2,True,2,1,localBWAware,200,600,16,2943.4918503284453,False,3.468862837714933,4.296665190261531
2046,cl2,16,1,1,2,True,2,1,localBWAware,200,600,24,4414.827889251709,True,1e+20,1e+20
2047,cl2,16,1,1,2,True,2,1,localBWAware,100,900,8,1474.4549446105957,False,3.1686315062157533,4.463892988985907
2048,cl2,16,1,1,2,True,2,1,localBWAware,100,900,16,2947.3761484622955,False,3.4694355646850243,4.463892988985907
2049,cl2,16,1,1,2,True,2,1,localBWAware,100,900,24,4420.297339439392,True,1e+20,1e+20
2050,cl2,16,1,1,2,True,2,1,localBWAware,100,600,8,1474.479066324234,False,3.168638611106598,4.290034611362518
2051,cl2,16,1,1,2,True,2,1,localBWAware,100,600,16,2947.4002701759337,False,3.4694391189935794,4.290034611362518
2052,cl2,16,1,1,2,True,2,1,localBWAware,100,600,24,4420.32146115303,True,1e+20,1e+20
2053,cl2,16,1,1,2,True,2,1,baseline,200,900,8,1472.1668147563935,False,3.1679570237402643,4.468347330412158
2054,cl2,16,1,1,2,True,2,1,baseline,200,900,16,2943.502866840363,False,3.4688644631318275,4.468347330412158
2055,cl2,16,1,1,2,True,2,1,baseline,200,900,24,4414.838905763626,True,1e+20,1e+20
2056,cl2,16,1,1,2,True,2,1,baseline,200,600,8,1472.1557982444763,False,3.167953773817641,4.296665190261531
2057,cl2,16,1,1,2,True,2,1,baseline,200,600,16,2943.4918503284453,False,3.468862837714933,4.296665190261531
2058,cl2,16,1,1,2,True,2,1,baseline,200,600,24,4414.827889251709,True,1e+20,1e+20
2059,cl2,16,1,1,2,True,2,1,baseline,100,900,8,1474.4549446105957,False,3.1686315062157533,4.463892988985907
2060,cl2,16,1,1,2,True,2,1,baseline,100,900,16,2947.3761484622955,False,3.4694355646850243,4.463892988985907
2061,cl2,16,1,1,2,True,2,1,baseline,100,900,24,4420.297339439392,True,1e+20,1e+20
2062,cl2,16,1,1,2,True,2,1,baseline,100,600,8,1474.479066324234,False,3.168638611106598,4.290034611362518
2063,cl2,16,1,1,2,True,2,1,baseline,100,600,16,2947.4002701759337,False,3.4694391189935794,4.290034611362518
2064,cl2,16,1,1,2,True,2,1,baseline,100,600,24,4420.32146115303,True,1e+20,1e+20
2065,cl2,16,1,2,1,True,1,1,localBWAware,200,900,8,789.1841829299926,False,2.8971783724049613,4.468347330412158
2066,cl2,16,1,2,1,True,1,1,localBWAware,200,900,16,1574.5179546833037,False,3.1971476173862965,4.468347330412158
2067,cl2,16,1,2,1,True,1,1,localBWAware,200,900,24,2359.851767635346,False,3.3728847239362727,4.468347330412158
2068,cl2,16,1,2,1,True,1,1,localBWAware,200,600,8,789.1410597324372,False,2.8971546407098216,4.296665190261531
2069,cl2,16,1,2,1,True,1,1,localBWAware,200,600,16,1574.4748314857484,False,3.197135722683442,4.296665190261531
2070,cl2,16,1,2,1,True,1,1,localBWAware,200,600,24,2359.8086444377896,False,3.372876787701414,4.296665190261531
2071,cl2,16,1,2,1,True,1,1,localBWAware,100,900,8,843.6559089660644,False,2.9261653526592992,4.463892988985907
2072,cl2,16,1,2,1,True,1,1,localBWAware,100,900,16,1679.7145464420319,False,3.2252354832506356,4.463892988985907
2073,cl2,16,1,2,1,True,1,1,localBWAware,100,900,24,2515.773206806183,False,3.400671487539501,4.463892988985907
